transaction_id,customer_id,transaction_date,product_category,size_tier,quantity,price_per_unit,discount_percent,sales_channel,total_amount
TX005897,CUST01295,2026-04-03 00:00:00,Apparel,M,1,72.88,0.0,In-Store,72.88
TX005898,CUST01296,2025-12-14 00:00:00,Accessories,M,1,13.33,0.0,Online,13.33
TX005899,CUST01296,2026-02-05 00:00:00,Home & Living,S,3,129.36,0.0,In-Store,388.08
TX005900,CUST01296,2026-03-26 00:00:00,Home & Living,L,1,66.64,0.0,Online,66.64
TX005901,CUST01296,2026-04-02 00:00:00,Footwear,XS,1,133.63,22.39,In-Store,103.71
TX005902,CUST01296,2026-05-17 00:00:00,Accessories,L,1,25.82,0.0,Online,25.82
TX005903,CUST01296,2026-05-31 00:00:00,Footwear,XS,2,152.13,22.59,In-Store,235.53
TX005904,CUST01296,2026-06-16 00:00:00,Apparel,M,1,77.41,13.14,Online,67.24
TX005905,CUST01297,2024-01-19 00:00:00,Home & Living,M,1,237.08,0.0,In-Store,237.08
TX005906,CUST01297,2024-03-08 00:00:00,Footwear,M,1,85.34,8.02,Online,78.5
TX005907,CUST01297,2024-09-16 00:00:00,Footwear,M,1,52.26,0.0,Online,52.26
TX005908,CUST01297,2024-10-14 00:00:00,Home & Living,M,1,290.8,0.0,In-Store,290.8
TX005909,CUST01297,2025-03-11 00:00:00,Accessories,M,2,72.93,8.25,In-Store,133.83
TX005910,CUST01297,2025-04-26 00:00:00,Home & Living,M,1,244.64,0.0,Online,244.64
TX005911,CUST01297,2026-06-25 00:00:00,Apparel,M,1,31.06,5.75,Online,29.27
TX005912,CUST01298,2025-07-04 00:00:00,Home & Living,L,1,257.36,17.06,Online,213.45
TX005913,CUST01298,2026-06-11 00:00:00,Home & Living,M,1,239.09,0.0,Online,239.09
TX005914,CUST01299,2025-10-11 00:00:00,Footwear,XS,1,181.14,0.0,Online,181.14
TX005915,CUST01299,2025-10-11 00:00:00,Footwear,S,1,103.22,13.02,Online,89.78
TX005916,CUST01300,2025-09-10 00:00:00,Accessories,S,1,16.58,6.46,Online,15.51
TX005917,CUST01300,2025-09-20 00:00:00,Home & Living,XL,1,111.93,0.0,Online,111.93
TX005918,CUST01300,2025-12-12 00:00:00,Accessories,M,1,45.7,13.22,Online,39.66
TX005919,CUST01300,2026-01-17 00:00:00,Accessories,XL,1,44.89,0.0,In-Store,44.89
TX005920,CUST01300,2026-01-21 00:00:00,Home & Living,M,1,224.71,0.0,In-Store,224.71
TX005921,CUST01300,2026-04-20 00:00:00,Footwear,L,1,177.18,0.0,In-Store,177.18
TX005922,CUST01300,2026-05-22 00:00:00,Home & Living,S,1,211.46,0.0,Online,211.46
TX005923,CUST01300,2026-06-16 00:00:00,Home & Living,M,2,251.96,0.0,In-Store,503.92
TX005924,CUST01301,2026-02-28 00:00:00,Apparel,L,2,41.02,0.0,Online,82.04
TX005925,CUST01301,2026-03-03 00:00:00,Home & Living,XL,1,253.41,0.0,Online,253.41
TX005926,CUST01301,2026-05-03 00:00:00,Footwear,M,1,61.26,13.75,Online,52.84
TX005927,CUST01301,2026-05-27 00:00:00,Apparel,S,1,96.79,0.0,Online,96.79
TX005928,CUST01302,2025-10-05 00:00:00,Home & Living,S,1,267.43,0.0,In-Store,267.43
TX005929,CUST01303,2025-12-14 00:00:00,Home & Living,M,2,214.98,10.3,In-Store,385.67
TX005930,CUST01303,2026-01-04 00:00:00,Footwear,L,1,63.28,0.0,Online,63.28
TX005931,CUST01303,2026-02-20 00:00:00,Footwear,M,1,94.76,0.0,Online,94.76
TX005932,CUST01303,2026-05-07 00:00:00,Accessories,M,1,33.97,0.0,Online,33.97
TX005933,CUST01304,2025-11-21 00:00:00,Apparel,L,2,71.76,15.4,In-Store,121.42
TX005934,CUST01304,2026-03-12 00:00:00,Apparel,XS,1,115.96,0.0,Online,115.96
TX005935,CUST01305,2026-02-03 00:00:00,Accessories,S,1,71.06,0.0,In-Store,71.06
TX005936,CUST01305,2026-03-10 00:00:00,Home & Living,L,1,45.42,8.97,In-Store,41.35
TX005937,CUST01305,2026-04-11 00:00:00,Accessories,M,1,60.22,0.0,In-Store,60.22
TX005938,CUST01305,2026-05-01 00:00:00,Apparel,M,1,72.96,28.3,In-Store,52.31
TX005939,CUST01305,2026-06-21 00:00:00,Apparel,S,1,118.05,0.0,Online,118.05
TX005940,CUST01306,2024-11-25 00:00:00,Footwear,S,1,157.42,0.0,In-Store,157.42
TX005941,CUST01306,2025-03-06 00:00:00,Home & Living,L,1,136.25,0.0,In-Store,136.25
TX005942,CUST01306,2025-05-26 00:00:00,Footwear,M,1,162.88,0.0,Online,162.88
TX005943,CUST01306,2025-06-24 00:00:00,Apparel,L,4,36.01,0.0,In-Store,144.04
TX005944,CUST01306,2025-10-22 00:00:00,Accessories,M,1,53.69,0.0,In-Store,53.69
TX005945,CUST01306,2026-01-01 00:00:00,Home & Living,M,1,184.4,17.12,Online,152.83
TX005946,CUST01307,2024-09-24 00:00:00,Footwear,L,4,129.06,22.72,In-Store,398.95
TX005947,CUST01307,2026-06-28 00:00:00,Accessories,S,1,15.01,0.0,In-Store,15.01
TX005948,CUST01308,2026-01-17 00:00:00,Home & Living,M,4,114.41,0.0,In-Store,457.64
TX005949,CUST01308,2026-03-23 00:00:00,Apparel,L,1,64.4,26.41,Online,47.39
TX005950,CUST01309,2026-02-07 00:00:00,Footwear,S,2,93.18,6.92,Online,173.46
TX005951,CUST01309,2026-04-25 00:00:00,Home & Living,S,4,268.91,0.0,Online,1075.64
TX005952,CUST01310,2025-09-19 00:00:00,Apparel,M,1,89.05,0.0,In-Store,89.05
TX005953,CUST01311,2025-12-01 00:00:00,Apparel,M,1,29.95,0.0,Online,29.95
TX005954,CUST01312,2026-05-16 00:00:00,Footwear,XL,2,71.88,25.95,In-Store,106.45
TX005955,CUST01312,2026-06-02 00:00:00,Accessories,L,1,30.48,0.0,In-Store,30.48
TX005956,CUST01312,2026-06-10 00:00:00,Apparel,L,2,92.88,14.29,Online,159.21
TX005957,CUST01313,2024-03-10 00:00:00,Footwear,XS,1,140.42,0.0,Online,140.42
TX005958,CUST01313,2024-04-23 00:00:00,Apparel,M,1,65.88,22.47,In-Store,51.08
TX005959,CUST01313,2024-05-26 00:00:00,Apparel,S,2,49.25,0.0,Online,98.5
TX005960,CUST01313,2024-06-21 00:00:00,Home & Living,M,1,220.75,0.0,Online,220.75
TX005961,CUST01313,2024-12-24 00:00:00,Home & Living,XL,1,289.59,0.0,In-Store,289.59
TX005962,CUST01313,2025-03-23 00:00:00,Footwear,L,1,150.23,31.16,In-Store,103.42
TX005963,CUST01313,2025-05-23 00:00:00,Home & Living,M,1,287.55,0.0,Online,287.55
TX005964,CUST01313,2025-08-21 00:00:00,Apparel,XL,1,65.71,25.98,Online,48.64
TX005965,CUST01313,2026-03-17 00:00:00,Apparel,XS,1,95.61,0.0,In-Store,95.61
TX005966,CUST01313,2026-05-14 00:00:00,Accessories,XL,1,45.23,0.0,In-Store,45.23
TX005967,CUST01314,2025-01-30 00:00:00,Home & Living,XS,2,88.74,0.0,Online,177.48
TX005968,CUST01314,2025-07-23 00:00:00,Footwear,M,2,194.62,0.0,In-Store,389.24
TX005969,CUST01314,2026-03-23 00:00:00,Accessories,S,1,15.25,0.0,In-Store,15.25
TX005970,CUST01315,2025-05-27 00:00:00,Apparel,M,2,86.74,0.0,In-Store,173.48
TX005971,CUST01315,2025-11-17 00:00:00,Home & Living,M,3,95.2,0.0,Online,285.6
TX005972,CUST01315,2026-04-18 00:00:00,Home & Living,S,1,40.73,0.0,Online,40.73
TX005973,CUST01316,2025-02-03 00:00:00,Apparel,S,3,73.69,0.0,Online,221.07
TX005974,CUST01316,2025-04-19 00:00:00,Home & Living,S,1,264.47,0.0,In-Store,264.47
TX005975,CUST01316,2025-08-13 00:00:00,Apparel,S,1,109.81,0.0,In-Store,109.81
TX005976,CUST01316,2025-08-13 00:00:00,Footwear,S,2,85.28,0.0,In-Store,170.56
TX005977,CUST01316,2025-09-27 00:00:00,Apparel,M,2,84.72,6.95,In-Store,157.66
TX005978,CUST01316,2025-10-23 00:00:00,Accessories,M,1,66.45,0.0,In-Store,66.45
TX005979,CUST01316,2025-11-03 00:00:00,Apparel,L,3,95.42,0.0,In-Store,286.26
TX005980,CUST01316,2025-11-30 00:00:00,Apparel,L,1,74.07,19.31,Online,59.77
TX005981,CUST01316,2026-02-26 00:00:00,Accessories,S,2,23.43,0.0,In-Store,46.86
TX005982,CUST01316,2026-06-19 00:00:00,Apparel,L,1,82.7,0.0,In-Store,82.7
TX005983,CUST01317,2026-06-04 00:00:00,Apparel,L,1,50.27,12.94,In-Store,43.77
TX005984,CUST01318,2026-01-24 00:00:00,Footwear,M,1,192.68,0.0,Online,192.68
TX005985,CUST01318,2026-03-07 00:00:00,Apparel,S,1,51.95,8.96,Online,47.3
TX005986,CUST01318,2026-03-11 00:00:00,Footwear,M,1,91.0,0.0,In-Store,91.0
TX005987,CUST01319,2025-05-05 00:00:00,Footwear,L,3,88.35,33.99,Online,174.96
TX005988,CUST01319,2026-02-04 00:00:00,Apparel,L,1,69.05,0.0,Online,69.05
TX005989,CUST01320,2025-09-14 00:00:00,Home & Living,M,2,138.79,0.0,Online,277.58
TX005990,CUST01320,2026-05-27 00:00:00,Apparel,S,1,99.12,0.0,Online,99.12
TX005991,CUST01321,2026-04-08 00:00:00,Accessories,S,1,21.2,0.0,Online,21.2
TX005992,CUST01321,2026-05-07 00:00:00,Apparel,M,1,70.03,0.0,In-Store,70.03
TX005993,CUST01322,2025-09-27 00:00:00,Apparel,S,1,82.63,0.0,Online,82.63
TX005994,CUST01322,2025-11-20 00:00:00,Footwear,L,1,88.53,11.16,In-Store,78.65
TX005995,CUST01322,2025-11-28 00:00:00,Footwear,S,1,188.25,0.0,In-Store,188.25
TX005996,CUST01322,2025-12-16 00:00:00,Home & Living,L,1,213.0,0.0,Online,213.0
TX005997,CUST01322,2026-02-02 00:00:00,Home & Living,XS,1,221.27,0.0,In-Store,221.27
TX005998,CUST01322,2026-04-15 00:00:00,Home & Living,S,1,233.21,0.0,Online,233.21
TX005999,CUST01322,2026-04-19 00:00:00,Footwear,M,1,151.89,0.0,In-Store,151.89
TX006000,CUST01323,2024-03-25 00:00:00,Apparel,S,1,51.12,0.0,In-Store,51.12
TX006001,CUST01323,2024-09-19 00:00:00,Apparel,S,1,89.8,13.45,In-Store,77.72
TX006002,CUST01323,2025-02-03 00:00:00,Accessories,L,1,63.0,0.0,Online,63.0
TX006003,CUST01323,2025-04-15 00:00:00,Apparel,M,4,69.64,22.11,In-Store,216.97
TX006004,CUST01323,2025-10-28 00:00:00,Accessories,XS,1,73.67,0.0,In-Store,73.67
TX006005,CUST01323,2026-01-22 00:00:00,Apparel,L,2,29.62,18.02,Online,48.56
TX006006,CUST01323,2026-04-21 00:00:00,Accessories,M,1,15.44,0.0,In-Store,15.44
TX006007,CUST01324,2024-03-23 00:00:00,Apparel,S,1,64.85,0.0,Online,64.85
TX006008,CUST01324,2024-04-06 00:00:00,Home & Living,M,1,241.82,0.0,Online,241.82
TX006009,CUST01324,2024-07-20 00:00:00,Home & Living,S,1,276.4,0.0,In-Store,276.4
TX006010,CUST01324,2024-07-27 00:00:00,Home & Living,L,3,244.7,0.0,In-Store,734.1
TX006011,CUST01324,2024-12-18 00:00:00,Accessories,S,2,46.42,9.15,Online,84.35
TX006012,CUST01324,2024-12-27 00:00:00,Footwear,M,1,117.0,32.92,In-Store,78.48
TX006013,CUST01324,2025-03-20 00:00:00,Accessories,S,1,28.21,0.0,In-Store,28.21
TX006014,CUST01324,2025-05-07 00:00:00,Home & Living,XL,2,294.4,0.0,Online,588.8
TX006015,CUST01324,2025-08-13 00:00:00,Accessories,M,1,54.72,0.0,Online,54.72
TX006016,CUST01324,2025-09-17 00:00:00,Accessories,S,1,43.33,0.0,In-Store,43.33
TX006017,CUST01324,2026-02-07 00:00:00,Accessories,M,2,38.53,0.0,Online,77.06
TX006018,CUST01325,2025-07-23 00:00:00,Footwear,L,1,109.22,13.52,Online,94.45
TX006019,CUST01326,2025-10-11 00:00:00,Footwear,L,1,100.89,39.78,Online,60.76
TX006020,CUST01326,2025-11-04 00:00:00,Apparel,M,2,117.77,0.0,Online,235.54
TX006021,CUST01327,2024-06-05 00:00:00,Footwear,M,2,187.08,0.0,In-Store,374.16
TX006022,CUST01327,2024-08-10 00:00:00,Accessories,L,1,44.94,0.0,Online,44.94
TX006023,CUST01327,2026-04-27 00:00:00,Footwear,L,1,139.59,0.0,Online,139.59
TX006024,CUST01327,2026-05-29 00:00:00,Accessories,XL,2,42.49,0.0,Online,84.98
TX006025,CUST01328,2026-01-26 00:00:00,Home & Living,L,1,231.96,10.01,In-Store,208.74
TX006026,CUST01328,2026-02-19 00:00:00,Home & Living,M,2,162.68,0.0,In-Store,325.36
TX006027,CUST01328,2026-02-25 00:00:00,Accessories,S,1,51.89,0.0,Online,51.89
TX006028,CUST01328,2026-03-12 00:00:00,Home & Living,L,1,182.28,0.0,Online,182.28
TX006029,CUST01328,2026-05-06 00:00:00,Home & Living,L,1,111.01,6.91,In-Store,103.34
TX006030,CUST01329,2024-05-22 00:00:00,Home & Living,S,1,168.38,0.0,In-Store,168.38
TX006031,CUST01329,2024-08-13 00:00:00,Accessories,L,1,49.49,0.0,In-Store,49.49
TX006032,CUST01329,2024-12-15 00:00:00,Footwear,L,1,112.89,0.0,Online,112.89
TX006033,CUST01329,2025-05-24 00:00:00,Apparel,L,1,39.35,0.0,Online,39.35
TX006034,CUST01329,2026-02-09 00:00:00,Apparel,M,1,25.52,0.0,Online,25.52
TX006035,CUST01330,2024-03-02 00:00:00,Home & Living,L,4,74.33,0.0,Online,297.32
TX006036,CUST01330,2024-03-09 00:00:00,Apparel,XS,1,80.74,29.96,In-Store,56.55
TX006037,CUST01330,2024-04-21 00:00:00,Accessories,L,1,62.08,0.0,In-Store,62.08
TX006038,CUST01330,2025-01-02 00:00:00,Apparel,M,1,105.13,14.27,In-Store,90.13
TX006039,CUST01330,2025-03-24 00:00:00,Accessories,XL,1,10.12,0.0,Online,10.12
TX006040,CUST01330,2025-04-14 00:00:00,Apparel,M,3,36.77,9.25,Online,100.11
TX006041,CUST01330,2025-08-24 00:00:00,Home & Living,L,1,41.76,0.0,Online,41.76
TX006042,CUST01330,2025-11-12 00:00:00,Apparel,M,1,79.88,0.0,In-Store,79.88
TX006043,CUST01330,2026-01-24 00:00:00,Apparel,L,1,42.73,5.91,Online,40.2
TX006044,CUST01331,2025-09-23 00:00:00,Accessories,S,1,72.65,11.11,Online,64.58
TX006045,CUST01331,2025-10-10 00:00:00,Accessories,S,2,65.64,0.0,Online,131.28
TX006046,CUST01331,2025-10-14 00:00:00,Accessories,S,1,64.64,0.0,In-Store,64.64
TX006047,CUST01331,2026-02-17 00:00:00,Footwear,S,3,168.23,0.0,Online,504.69
TX006048,CUST01331,2026-06-21 00:00:00,Apparel,L,1,51.25,0.0,In-Store,51.25
TX006049,CUST01332,2026-04-01 00:00:00,Apparel,M,1,83.53,9.41,Online,75.67
TX006050,CUST01332,2026-04-16 00:00:00,Accessories,S,1,18.5,0.0,In-Store,18.5
TX006051,CUST01332,2026-05-01 00:00:00,Home & Living,XS,1,144.18,0.0,In-Store,144.18
TX006052,CUST01332,2026-05-12 00:00:00,Footwear,L,3,60.76,0.0,Online,182.28
TX006053,CUST01332,2026-05-16 00:00:00,Home & Living,M,2,221.85,5.33,In-Store,420.05
TX006054,CUST01332,2026-05-20 00:00:00,Accessories,M,1,58.57,0.0,In-Store,58.57
TX006055,CUST01332,2026-06-19 00:00:00,Accessories,XL,1,46.15,0.0,Online,46.15
TX006056,CUST01332,2026-06-22 00:00:00,Apparel,XL,1,114.48,0.0,In-Store,114.48
TX006057,CUST01333,2025-09-11 00:00:00,Apparel,XL,1,96.28,0.0,Online,96.28
TX006058,CUST01334,2026-01-22 00:00:00,Accessories,L,1,61.82,0.0,Online,61.82
TX006059,CUST01334,2026-03-21 00:00:00,Home & Living,M,1,205.89,0.0,Online,205.89
TX006060,CUST01335,2026-05-09 00:00:00,Footwear,M,1,176.51,9.33,Online,160.04
TX006061,CUST01336,2025-05-25 00:00:00,Accessories,M,1,63.18,11.37,Online,56.0
TX006062,CUST01336,2025-10-09 00:00:00,Accessories,XL,1,13.28,0.0,In-Store,13.28
TX006063,CUST01337,2025-11-29 00:00:00,Apparel,M,4,49.53,18.43,Online,161.61
TX006064,CUST01337,2026-01-09 00:00:00,Home & Living,L,1,251.07,0.0,In-Store,251.07
TX006065,CUST01337,2026-01-21 00:00:00,Apparel,M,1,108.18,0.0,In-Store,108.18
TX006066,CUST01337,2026-02-09 00:00:00,Accessories,S,2,11.14,0.0,Online,22.28
TX006067,CUST01338,2024-07-29 00:00:00,Apparel,L,2,109.43,0.0,Online,218.86
TX006068,CUST01339,2025-06-25 00:00:00,Accessories,M,1,51.32,0.0,Online,51.32
TX006069,CUST01339,2026-05-25 00:00:00,Accessories,XL,1,72.51,0.0,Online,72.51
TX006070,CUST01340,2025-02-06 00:00:00,Footwear,M,1,151.1,0.0,Online,151.1
TX006071,CUST01340,2026-06-20 00:00:00,Accessories,L,1,69.68,12.21,Online,61.17
TX006072,CUST01341,2026-01-10 00:00:00,Home & Living,M,1,99.83,6.25,In-Store,93.59
TX006073,CUST01341,2026-04-19 00:00:00,Home & Living,XS,1,271.11,0.0,Online,271.11
TX006074,CUST01341,2026-05-11 00:00:00,Accessories,M,1,47.76,0.0,Online,47.76
TX006075,CUST01342,2025-06-03 00:00:00,Home & Living,M,2,185.24,0.0,Online,370.48
TX006076,CUST01343,2024-11-23 00:00:00,Accessories,L,2,64.21,0.0,Online,128.42
TX006077,CUST01343,2026-03-22 00:00:00,Home & Living,L,2,209.03,17.29,Online,345.78
TX006078,CUST01343,2026-06-03 00:00:00,Footwear,S,2,185.3,0.0,Online,370.6
TX006079,CUST01344,2025-11-16 00:00:00,Apparel,M,1,79.18,0.0,Online,79.18
TX006080,CUST01344,2026-05-05 00:00:00,Accessories,S,1,48.0,0.0,Online,48.0
TX006081,CUST01345,2025-09-05 00:00:00,Footwear,S,1,129.02,0.0,Online,129.02
TX006082,CUST01345,2026-01-02 00:00:00,Home & Living,L,1,230.27,0.0,Online,230.27
TX006083,CUST01345,2026-01-17 00:00:00,Footwear,S,1,165.88,12.52,In-Store,145.11
TX006084,CUST01346,2025-03-02 00:00:00,Home & Living,XL,1,181.87,0.0,Online,181.87
TX006085,CUST01346,2025-04-26 00:00:00,Home & Living,XS,2,273.94,0.0,In-Store,547.88
TX006086,CUST01346,2025-11-17 00:00:00,Accessories,S,1,67.29,12.8,Online,58.68
TX006087,CUST01346,2026-01-11 00:00:00,Apparel,M,1,63.96,0.0,Online,63.96
TX006088,CUST01346,2026-02-11 00:00:00,Apparel,XL,1,89.62,0.0,In-Store,89.62
TX006089,CUST01346,2026-06-12 00:00:00,Footwear,L,2,189.06,0.0,Online,378.12
TX006090,CUST01347,2026-03-14 00:00:00,Footwear,L,1,184.69,8.85,In-Store,168.34
TX006091,CUST01347,2026-04-13 00:00:00,Home & Living,S,2,124.93,0.0,Online,249.86
TX006092,CUST01347,2026-04-20 00:00:00,Footwear,S,1,130.7,0.0,Online,130.7
TX006093,CUST01347,2026-04-23 00:00:00,Apparel,M,1,81.57,0.0,In-Store,81.57
TX006094,CUST01347,2026-04-28 00:00:00,Accessories,S,1,51.46,14.95,Online,43.77
TX006095,CUST01347,2026-05-18 00:00:00,Footwear,XL,2,195.42,11.76,Online,344.88
TX006096,CUST01347,2026-05-26 00:00:00,Home & Living,M,1,176.92,0.0,Online,176.92
TX006097,CUST01347,2026-06-02 00:00:00,Accessories,L,1,50.16,0.0,Online,50.16
TX006098,CUST01347,2026-06-09 00:00:00,Apparel,M,3,103.98,0.0,In-Store,311.94
TX006099,CUST01347,2026-06-29 00:00:00,Apparel,XS,3,30.22,11.7,In-Store,80.05
TX006100,CUST01348,2024-11-09 00:00:00,Apparel,L,1,96.45,0.0,Online,96.45
TX006101,CUST01348,2025-02-09 00:00:00,Apparel,M,1,86.99,0.0,In-Store,86.99
TX006102,CUST01348,2025-03-26 00:00:00,Footwear,S,1,156.26,30.23,Online,109.02
TX006103,CUST01348,2025-04-17 00:00:00,Footwear,M,1,82.33,0.0,In-Store,82.33
TX006104,CUST01348,2025-06-28 00:00:00,Home & Living,S,1,235.43,0.0,In-Store,235.43
TX006105,CUST01348,2025-10-15 00:00:00,Apparel,XS,1,94.79,0.0,Online,94.79
TX006106,CUST01348,2025-12-03 00:00:00,Home & Living,M,1,54.86,0.0,Online,54.86
TX006107,CUST01349,2026-04-29 00:00:00,Footwear,XS,1,115.18,8.87,Online,104.96
TX006108,CUST01349,2026-05-23 00:00:00,Footwear,XL,1,63.39,0.0,Online,63.39
TX006109,CUST01350,2025-04-14 00:00:00,Footwear,M,1,145.16,0.0,In-Store,145.16
TX006110,CUST01350,2026-02-17 00:00:00,Apparel,M,2,48.03,29.88,Online,67.36
TX006111,CUST01350,2026-05-08 00:00:00,Home & Living,S,1,67.8,0.0,In-Store,67.8
TX006112,CUST01351,2024-04-24 00:00:00,Footwear,S,1,125.63,0.0,Online,125.63
TX006113,CUST01351,2024-09-25 00:00:00,Footwear,L,1,197.45,15.84,In-Store,166.17
TX006114,CUST01351,2026-06-02 00:00:00,Apparel,XS,1,29.76,0.0,Online,29.76
TX006115,CUST01352,2025-08-30 00:00:00,Home & Living,L,1,205.76,0.0,In-Store,205.76
TX006116,CUST01352,2025-09-29 00:00:00,Footwear,M,3,110.97,0.0,In-Store,332.91
TX006117,CUST01353,2024-09-14 00:00:00,Accessories,M,1,21.69,13.9,Online,18.68
TX006118,CUST01353,2024-09-16 00:00:00,Accessories,S,4,12.55,10.95,Online,44.7
TX006119,CUST01353,2024-11-16 00:00:00,Home & Living,M,3,46.63,15.79,Online,117.8
TX006120,CUST01353,2024-11-19 00:00:00,Home & Living,M,2,276.45,0.0,In-Store,552.9
TX006121,CUST01353,2025-05-03 00:00:00,Accessories,M,1,14.74,8.12,Online,13.54
TX006122,CUST01353,2025-09-30 00:00:00,Footwear,M,1,195.92,0.0,In-Store,195.92
TX006123,CUST01353,2025-10-19 00:00:00,Footwear,XS,1,160.34,0.0,In-Store,160.34
TX006124,CUST01354,2025-10-28 00:00:00,Home & Living,S,2,259.98,0.0,Online,519.96
TX006125,CUST01354,2025-12-09 00:00:00,Accessories,L,1,39.31,0.0,In-Store,39.31
TX006126,CUST01354,2025-12-21 00:00:00,Home & Living,M,1,100.12,0.0,Online,100.12
TX006127,CUST01355,2026-06-08 00:00:00,Apparel,M,1,51.74,0.0,In-Store,51.74
TX006128,CUST01356,2025-01-25 00:00:00,Accessories,M,1,57.24,0.0,Online,57.24
TX006129,CUST01356,2025-02-17 00:00:00,Footwear,S,2,193.53,0.0,In-Store,387.06
TX006130,CUST01356,2025-03-10 00:00:00,Footwear,L,2,100.33,0.0,In-Store,200.66
TX006131,CUST01356,2025-05-21 00:00:00,Home & Living,M,1,215.7,0.0,In-Store,215.7
TX006132,CUST01356,2025-09-01 00:00:00,Accessories,M,3,36.71,0.0,In-Store,110.13
TX006133,CUST01356,2025-09-13 00:00:00,Footwear,XL,1,56.11,0.0,In-Store,56.11
TX006134,CUST01356,2026-01-30 00:00:00,Apparel,L,1,90.09,0.0,Online,90.09
TX006135,CUST01356,2026-03-30 00:00:00,Home & Living,XS,1,285.25,0.0,Online,285.25
TX006136,CUST01356,2026-05-13 00:00:00,Home & Living,L,1,60.63,0.0,Online,60.63
TX006137,CUST01357,2025-11-01 00:00:00,Home & Living,M,2,52.36,0.0,In-Store,104.72
TX006138,CUST01357,2026-05-31 00:00:00,Apparel,L,1,87.88,0.0,In-Store,87.88
TX006139,CUST01358,2025-04-25 00:00:00,Apparel,M,1,97.95,0.0,In-Store,97.95
TX006140,CUST01358,2025-06-15 00:00:00,Footwear,M,1,84.91,0.0,Online,84.91
TX006141,CUST01358,2025-07-10 00:00:00,Footwear,S,2,54.22,0.0,In-Store,108.44
TX006142,CUST01358,2025-07-18 00:00:00,Accessories,M,1,46.51,13.8,Online,40.09
TX006143,CUST01358,2025-07-30 00:00:00,Home & Living,M,2,217.68,15.18,Online,369.27
TX006144,CUST01358,2025-08-29 00:00:00,Accessories,M,1,37.23,13.29,In-Store,32.28
TX006145,CUST01358,2025-09-24 00:00:00,Accessories,S,3,41.52,10.92,Online,110.96
TX006146,CUST01358,2025-11-01 00:00:00,Apparel,S,1,92.27,28.1,In-Store,66.34
TX006147,CUST01358,2025-11-06 00:00:00,Footwear,S,3,194.01,0.0,In-Store,582.03
TX006148,CUST01358,2025-11-06 00:00:00,Footwear,M,3,125.53,14.39,In-Store,322.4
TX006149,CUST01358,2025-11-12 00:00:00,Apparel,M,1,36.05,29.28,Online,25.49
TX006150,CUST01358,2026-06-16 00:00:00,Footwear,L,1,109.16,0.0,Online,109.16
TX006151,CUST01359,2026-02-23 00:00:00,Apparel,M,2,66.2,0.0,Online,132.4
TX006152,CUST01360,2026-02-21 00:00:00,Footwear,XL,1,146.0,15.69,In-Store,123.09
TX006153,CUST01361,2026-05-15 00:00:00,Home & Living,XL,1,279.75,0.0,Online,279.75
TX006154,CUST01362,2025-12-22 00:00:00,Footwear,S,1,61.43,0.0,In-Store,61.43
TX006155,CUST01362,2026-04-15 00:00:00,Accessories,S,1,63.06,0.0,In-Store,63.06
TX006156,CUST01363,2025-10-16 00:00:00,Home & Living,S,2,172.92,0.0,Online,345.84
TX006157,CUST01363,2026-02-07 00:00:00,Apparel,M,2,38.85,0.0,Online,77.7
TX006158,CUST01363,2026-06-22 00:00:00,Apparel,L,1,37.14,29.73,Online,26.1
TX006159,CUST01364,2025-08-06 00:00:00,Footwear,M,1,75.16,0.0,Online,75.16
TX006160,CUST01364,2026-06-03 00:00:00,Apparel,M,1,79.61,0.0,In-Store,79.61
TX006161,CUST01365,2025-03-16 00:00:00,Footwear,XL,1,72.99,0.0,Online,72.99
TX006162,CUST01365,2025-03-18 00:00:00,Home & Living,L,1,144.86,0.0,In-Store,144.86
TX006163,CUST01365,2025-05-24 00:00:00,Accessories,XL,1,13.12,13.25,Online,11.38
TX006164,CUST01365,2025-06-27 00:00:00,Home & Living,S,4,268.01,0.0,In-Store,1072.04
TX006165,CUST01365,2025-08-05 00:00:00,Accessories,S,4,60.39,0.0,Online,241.56
TX006166,CUST01365,2025-10-08 00:00:00,Apparel,XL,2,90.42,0.0,Online,180.84
TX006167,CUST01365,2025-12-01 00:00:00,Apparel,XS,1,93.19,0.0,In-Store,93.19
TX006168,CUST01366,2025-01-10 00:00:00,Footwear,M,1,140.3,0.0,Online,140.3
TX006169,CUST01366,2026-03-27 00:00:00,Home & Living,S,1,126.34,0.0,In-Store,126.34
TX006170,CUST01366,2026-05-06 00:00:00,Apparel,L,2,49.54,0.0,In-Store,99.08
TX006171,CUST01367,2024-06-05 00:00:00,Apparel,S,1,100.08,0.0,Online,100.08
TX006172,CUST01367,2024-07-10 00:00:00,Accessories,L,1,52.18,7.37,In-Store,48.33
TX006173,CUST01367,2024-07-27 00:00:00,Apparel,L,4,62.41,14.26,Online,214.04
TX006174,CUST01367,2024-08-04 00:00:00,Accessories,S,4,18.37,0.0,Online,73.48
TX006175,CUST01367,2024-12-16 00:00:00,Apparel,L,4,47.05,7.54,In-Store,174.01
TX006176,CUST01367,2024-12-28 00:00:00,Apparel,M,1,81.25,0.0,Online,81.25
TX006177,CUST01367,2025-04-06 00:00:00,Apparel,M,1,90.32,0.0,Online,90.32
TX006178,CUST01367,2025-08-01 00:00:00,Accessories,M,1,26.23,0.0,In-Store,26.23
