campaign_id,campaign_name,date,channel,spend,impressions,clicks,conversions
CAMP03846,LumaStyle_GoogleAds_202602,2026-02-08,Google Ads,319.25,16042,298,8
CAMP03847,LumaStyle_MetaAds_202602,2026-02-08,Meta Ads,381.06,23548,195,10
CAMP03848,LumaStyle_Email_202602,2026-02-08,Email,26.42,2195,476,10
CAMP03849,LumaStyle_Organic_202602,2026-02-08,Organic,0.0,5549,201,5
CAMP03850,LumaStyle_Referral_202602,2026-02-08,Referral,0.0,860,96,7
CAMP03851,LumaStyle_GoogleAds_202602,2026-02-09,Google Ads,317.07,13238,394,18
CAMP03852,LumaStyle_MetaAds_202602,2026-02-09,Meta Ads,347.73,22980,231,14
CAMP03853,LumaStyle_Email_202602,2026-02-09,Email,29.3,3976,524,8
CAMP03854,LumaStyle_Organic_202602,2026-02-09,Organic,0.0,7306,271,3
CAMP03855,LumaStyle_Referral_202602,2026-02-09,Referral,0.0,1048,68,3
CAMP03856,LumaStyle_GoogleAds_202602,2026-02-10,Google Ads,156.72,7077,121,5
CAMP03857,LumaStyle_MetaAds_202602,2026-02-10,Meta Ads,439.57,32539,567,29
CAMP03858,LumaStyle_Email_202602,2026-02-10,Email,33.94,4800,708,14
CAMP03859,LumaStyle_Organic_202602,2026-02-10,Organic,0.0,3672,113,2
CAMP03860,LumaStyle_Referral_202602,2026-02-10,Referral,0.0,1072,99,4
CAMP03861,LumaStyle_GoogleAds_202602,2026-02-11,Google Ads,312.9,18231,451,13
CAMP03862,LumaStyle_MetaAds_202602,2026-02-11,Meta Ads,430.41,27253,223,8
CAMP03863,LumaStyle_Email_202602,2026-02-11,Email,42.42,4607,855,9
CAMP03864,LumaStyle_Organic_202602,2026-02-11,Organic,0.0,7813,290,6
CAMP03865,LumaStyle_Referral_202602,2026-02-11,Referral,0.0,1292,85,4
CAMP03866,LumaStyle_GoogleAds_202602,2026-02-12,Google Ads,398.94,20331,650,22
CAMP03867,LumaStyle_MetaAds_202602,2026-02-12,Meta Ads,156.83,8686,136,6
CAMP03868,LumaStyle_Email_202602,2026-02-12,Email,29.32,4324,908,18
CAMP03869,LumaStyle_Organic_202602,2026-02-12,Organic,0.0,4331,167,3
CAMP03870,LumaStyle_Referral_202602,2026-02-12,Referral,0.0,686,60,4
CAMP03871,LumaStyle_GoogleAds_202602,2026-02-13,Google Ads,263.1,15524,345,14
CAMP03872,LumaStyle_MetaAds_202602,2026-02-13,Meta Ads,401.87,25445,289,10
CAMP03873,LumaStyle_Email_202602,2026-02-13,Email,76.69,4495,538,12
CAMP03874,LumaStyle_Organic_202602,2026-02-13,Organic,0.0,7902,252,4
CAMP03875,LumaStyle_Referral_202602,2026-02-13,Referral,0.0,1819,174,9
CAMP03876,LumaStyle_GoogleAds_202602,2026-02-14,Google Ads,338.36,16915,266,11
CAMP03877,LumaStyle_MetaAds_202602,2026-02-14,Meta Ads,394.54,20543,293,12
CAMP03878,LumaStyle_Email_202602,2026-02-14,Email,38.91,4901,895,11
CAMP03879,LumaStyle_Organic_202602,2026-02-14,Organic,0.0,6767,214,3
CAMP03880,LumaStyle_Referral_202602,2026-02-14,Referral,0.0,1315,78,4
CAMP03881,LumaStyle_GoogleAds_202602,2026-02-15,Google Ads,356.64,17270,598,15
CAMP03882,LumaStyle_MetaAds_202602,2026-02-15,Meta Ads,314.49,24140,327,10
CAMP03883,LumaStyle_Email_202602,2026-02-15,Email,69.77,4010,511,11
CAMP03884,LumaStyle_Organic_202602,2026-02-15,Organic,0.0,7699,168,1
CAMP03885,LumaStyle_Referral_202602,2026-02-15,Referral,0.0,808,85,3
CAMP03886,LumaStyle_GoogleAds_202602,2026-02-16,Google Ads,156.79,8028,125,2
CAMP03887,LumaStyle_MetaAds_202602,2026-02-16,Meta Ads,396.76,27852,437,13
CAMP03888,LumaStyle_Email_202602,2026-02-16,Email,58.53,2063,309,5
CAMP03889,LumaStyle_Organic_202602,2026-02-16,Organic,0.0,4130,137,2
CAMP03890,LumaStyle_Referral_202602,2026-02-16,Referral,0.0,1101,75,3
CAMP03891,LumaStyle_GoogleAds_202602,2026-02-17,Google Ads,396.36,20111,313,14
CAMP03892,LumaStyle_MetaAds_202602,2026-02-17,Meta Ads,257.56,18917,191,9
CAMP03893,LumaStyle_Email_202602,2026-02-17,Email,71.54,3976,459,10
CAMP03894,LumaStyle_Organic_202602,2026-02-17,Organic,0.0,4146,122,2
CAMP03895,LumaStyle_Referral_202602,2026-02-17,Referral,0.0,1007,90,4
CAMP03896,LumaStyle_GoogleAds_202602,2026-02-18,Google Ads,213.16,10918,331,14
CAMP03897,LumaStyle_MetaAds_202602,2026-02-18,Meta Ads,214.14,14426,207,12
CAMP03898,LumaStyle_Email_202602,2026-02-18,Email,28.08,4612,903,25
CAMP03899,LumaStyle_Organic_202602,2026-02-18,Organic,0.0,7179,252,2
CAMP03900,LumaStyle_Referral_202602,2026-02-18,Referral,0.0,1021,88,5
CAMP03901,LumaStyle_GoogleAds_202602,2026-02-19,Google Ads,362.55,18322,457,22
CAMP03902,LumaStyle_MetaAds_202602,2026-02-19,Meta Ads,152.91,11963,210,7
CAMP03903,LumaStyle_Email_202602,2026-02-19,Email,70.99,3772,787,22
CAMP03904,LumaStyle_Organic_202602,2026-02-19,Organic,0.0,3602,123,2
CAMP03905,LumaStyle_Referral_202602,2026-02-19,Referral,0.0,1413,140,10
CAMP03906,LumaStyle_GoogleAds_202602,2026-02-20,Google Ads,242.74,13507,452,10
CAMP03907,LumaStyle_MetaAds_202602,2026-02-20,Meta Ads,280.51,20318,284,10
CAMP03908,LumaStyle_Email_202602,2026-02-20,Email,46.56,3061,516,7
CAMP03909,LumaStyle_Organic_202602,2026-02-20,Organic,0.0,6670,232,2
CAMP03910,LumaStyle_Referral_202602,2026-02-20,Referral,0.0,1975,114,8
CAMP03911,LumaStyle_GoogleAds_202602,2026-02-21,Google Ads,420.02,16801,487,16
CAMP03912,LumaStyle_MetaAds_202602,2026-02-21,Meta Ads,438.91,34332,375,22
CAMP03913,LumaStyle_Email_202602,2026-02-21,Email,55.41,2206,250,6
CAMP03914,LumaStyle_Organic_202602,2026-02-21,Organic,0.0,5939,176,4
CAMP03915,LumaStyle_Referral_202602,2026-02-21,Referral,0.0,1103,82,3
CAMP03916,LumaStyle_GoogleAds_202602,2026-02-22,Google Ads,178.81,7510,151,3
CAMP03917,LumaStyle_MetaAds_202602,2026-02-22,Meta Ads,270.44,20152,368,15
CAMP03918,LumaStyle_Email_202602,2026-02-22,Email,70.81,3536,514,14
CAMP03919,LumaStyle_Organic_202602,2026-02-22,Organic,0.0,5458,125,3
CAMP03920,LumaStyle_Referral_202602,2026-02-22,Referral,0.0,1595,124,6
CAMP03921,LumaStyle_GoogleAds_202602,2026-02-23,Google Ads,249.77,14781,239,5
CAMP03922,LumaStyle_MetaAds_202602,2026-02-23,Meta Ads,168.79,13398,265,11
CAMP03923,LumaStyle_Email_202602,2026-02-23,Email,63.26,2667,289,3
CAMP03924,LumaStyle_Organic_202602,2026-02-23,Organic,0.0,3003,95,1
CAMP03925,LumaStyle_Referral_202602,2026-02-23,Referral,0.0,1791,100,5
CAMP03926,LumaStyle_GoogleAds_202602,2026-02-24,Google Ads,434.47,20040,453,10
CAMP03927,LumaStyle_MetaAds_202602,2026-02-24,Meta Ads,178.83,10006,118,7
CAMP03928,LumaStyle_Email_202602,2026-02-24,Email,37.75,3764,611,12
CAMP03929,LumaStyle_Organic_202602,2026-02-24,Organic,0.0,7600,239,3
CAMP03930,LumaStyle_Referral_202602,2026-02-24,Referral,0.0,1565,158,10
CAMP03931,LumaStyle_GoogleAds_202602,2026-02-25,Google Ads,266.96,14817,462,12
CAMP03932,LumaStyle_MetaAds_202602,2026-02-25,Meta Ads,164.38,9562,191,6
CAMP03933,LumaStyle_Email_202602,2026-02-25,Email,24.02,3971,787,14
CAMP03934,LumaStyle_Organic_202602,2026-02-25,Organic,0.0,4052,107,2
CAMP03935,LumaStyle_Referral_202602,2026-02-25,Referral,0.0,1616,193,13
CAMP03936,LumaStyle_GoogleAds_202602,2026-02-26,Google Ads,387.86,21887,645,31
CAMP03937,LumaStyle_MetaAds_202602,2026-02-26,Meta Ads,274.21,17422,160,11
CAMP03938,LumaStyle_Email_202602,2026-02-26,Email,55.87,2739,491,14
CAMP03939,LumaStyle_Organic_202602,2026-02-26,Organic,0.0,4085,151,1
CAMP03940,LumaStyle_Referral_202602,2026-02-26,Referral,0.0,1732,134,7
CAMP03941,LumaStyle_GoogleAds_202602,2026-02-27,Google Ads,428.0,18504,510,11
CAMP03942,LumaStyle_MetaAds_202602,2026-02-27,Meta Ads,346.38,23778,266,11
CAMP03943,LumaStyle_Email_202602,2026-02-27,Email,54.24,2693,384,9
CAMP03944,LumaStyle_Organic_202602,2026-02-27,Organic,0.0,6413,129,2
CAMP03945,LumaStyle_Referral_202602,2026-02-27,Referral,0.0,1854,105,7
CAMP03946,LumaStyle_GoogleAds_202602,2026-02-28,Google Ads,260.0,11553,268,7
CAMP03947,LumaStyle_MetaAds_202602,2026-02-28,Meta Ads,364.28,21669,250,10
CAMP03948,LumaStyle_Email_202602,2026-02-28,Email,70.03,2338,275,4
CAMP03949,LumaStyle_Organic_202602,2026-02-28,Organic,0.0,5045,172,3
CAMP03950,LumaStyle_Referral_202602,2026-02-28,Referral,0.0,1620,192,10
CAMP03951,LumaStyle_GoogleAds_202603,2026-03-01,Google Ads,243.72,14445,272,6
CAMP03952,LumaStyle_MetaAds_202603,2026-03-01,Meta Ads,385.26,28411,433,16
CAMP03953,LumaStyle_Email_202603,2026-03-01,Email,61.63,4891,891,22
CAMP03954,LumaStyle_Organic_202603,2026-03-01,Organic,0.0,7058,208,4
CAMP03955,LumaStyle_Referral_202603,2026-03-01,Referral,0.0,903,83,6
CAMP03956,LumaStyle_GoogleAds_202603,2026-03-02,Google Ads,246.61,11993,257,8
CAMP03957,LumaStyle_MetaAds_202603,2026-03-02,Meta Ads,317.89,24629,417,23
CAMP03958,LumaStyle_Email_202603,2026-03-02,Email,35.11,3495,639,18
CAMP03959,LumaStyle_Organic_202603,2026-03-02,Organic,0.0,4551,95,1
CAMP03960,LumaStyle_Referral_202603,2026-03-02,Referral,0.0,1392,75,4
CAMP03961,LumaStyle_GoogleAds_202603,2026-03-03,Google Ads,395.78,16524,424,10
CAMP03962,LumaStyle_MetaAds_202603,2026-03-03,Meta Ads,434.18,28583,248,11
CAMP03963,LumaStyle_Email_202603,2026-03-03,Email,49.69,4879,1025,10
CAMP03964,LumaStyle_Organic_202603,2026-03-03,Organic,0.0,7684,294,5
CAMP03965,LumaStyle_Referral_202603,2026-03-03,Referral,0.0,862,61,2
CAMP03966,LumaStyle_GoogleAds_202603,2026-03-04,Google Ads,488.64,20766,478,20
CAMP03967,LumaStyle_MetaAds_202603,2026-03-04,Meta Ads,398.11,30871,270,18
CAMP03968,LumaStyle_Email_202603,2026-03-04,Email,41.68,2975,624,17
CAMP03969,LumaStyle_Organic_202603,2026-03-04,Organic,0.0,6132,219,6
CAMP03970,LumaStyle_Referral_202603,2026-03-04,Referral,0.0,806,78,3
CAMP03971,LumaStyle_GoogleAds_202603,2026-03-05,Google Ads,480.05,27630,822,31
CAMP03972,LumaStyle_MetaAds_202603,2026-03-05,Meta Ads,389.59,27966,547,17
CAMP03973,LumaStyle_Email_202603,2026-03-05,Email,49.36,4553,912,13
CAMP03974,LumaStyle_Organic_202603,2026-03-05,Organic,0.0,6619,185,3
CAMP03975,LumaStyle_Referral_202603,2026-03-05,Referral,0.0,1717,140,7
CAMP03976,LumaStyle_GoogleAds_202603,2026-03-06,Google Ads,249.18,11117,323,9
CAMP03977,LumaStyle_MetaAds_202603,2026-03-06,Meta Ads,271.08,16603,136,4
CAMP03978,LumaStyle_Email_202603,2026-03-06,Email,47.2,2919,530,9
CAMP03979,LumaStyle_Organic_202603,2026-03-06,Organic,0.0,4482,115,1
CAMP03980,LumaStyle_Referral_202603,2026-03-06,Referral,0.0,1780,98,6
CAMP03981,LumaStyle_GoogleAds_202603,2026-03-07,Google Ads,186.81,7675,253,7
CAMP03982,LumaStyle_MetaAds_202603,2026-03-07,Meta Ads,272.67,18013,213,10
CAMP03983,LumaStyle_Email_202603,2026-03-07,Email,62.77,4593,590,5
CAMP03984,LumaStyle_Organic_202603,2026-03-07,Organic,0.0,4494,158,2
CAMP03985,LumaStyle_Referral_202603,2026-03-07,Referral,0.0,1980,200,9
CAMP03986,LumaStyle_GoogleAds_202603,2026-03-08,Google Ads,220.41,11231,198,6
CAMP03987,LumaStyle_MetaAds_202603,2026-03-08,Meta Ads,136.77,8545,108,5
CAMP03988,LumaStyle_Email_202603,2026-03-08,Email,48.16,3222,541,8
CAMP03989,LumaStyle_Organic_202603,2026-03-08,Organic,0.0,6255,163,3
CAMP03990,LumaStyle_Referral_202603,2026-03-08,Referral,0.0,1468,126,9
CAMP03991,LumaStyle_GoogleAds_202603,2026-03-09,Google Ads,483.94,25942,639,27
CAMP03992,LumaStyle_MetaAds_202603,2026-03-09,Meta Ads,441.59,28788,521,27
CAMP03993,LumaStyle_Email_202603,2026-03-09,Email,42.54,4008,813,23
CAMP03994,LumaStyle_Organic_202603,2026-03-09,Organic,0.0,3281,107,1
CAMP03995,LumaStyle_Referral_202603,2026-03-09,Referral,0.0,1709,96,4
CAMP03996,LumaStyle_GoogleAds_202603,2026-03-10,Google Ads,257.88,13233,204,6
CAMP03997,LumaStyle_MetaAds_202603,2026-03-10,Meta Ads,331.52,24206,219,10
CAMP03998,LumaStyle_Email_202603,2026-03-10,Email,76.72,2330,369,7
CAMP03999,LumaStyle_Organic_202603,2026-03-10,Organic,0.0,3470,133,3
CAMP04000,LumaStyle_Referral_202603,2026-03-10,Referral,0.0,736,73,2
CAMP04001,LumaStyle_GoogleAds_202603,2026-03-11,Google Ads,214.54,10981,316,11
CAMP04002,LumaStyle_MetaAds_202603,2026-03-11,Meta Ads,179.15,10013,157,9
CAMP04003,LumaStyle_Email_202603,2026-03-11,Email,69.35,4656,1004,18
CAMP04004,LumaStyle_Organic_202603,2026-03-11,Organic,0.0,3710,97,2
CAMP04005,LumaStyle_Referral_202603,2026-03-11,Referral,0.0,1913,159,11
CAMP04006,LumaStyle_GoogleAds_202603,2026-03-12,Google Ads,486.41,26890,474,15
CAMP04007,LumaStyle_MetaAds_202603,2026-03-12,Meta Ads,308.87,16228,178,6
CAMP04008,LumaStyle_Email_202603,2026-03-12,Email,36.79,4027,757,20
CAMP04009,LumaStyle_Organic_202603,2026-03-12,Organic,0.0,5832,137,2
CAMP04010,LumaStyle_Referral_202603,2026-03-12,Referral,0.0,963,96,5
CAMP04011,LumaStyle_GoogleAds_202603,2026-03-13,Google Ads,445.81,19485,636,30
CAMP04012,LumaStyle_MetaAds_202603,2026-03-13,Meta Ads,435.37,34402,678,38
CAMP04013,LumaStyle_Email_202603,2026-03-13,Email,77.63,2197,336,5
CAMP04014,LumaStyle_Organic_202603,2026-03-13,Organic,0.0,7528,151,2
CAMP04015,LumaStyle_Referral_202603,2026-03-13,Referral,0.0,1654,157,9
CAMP04016,LumaStyle_GoogleAds_202603,2026-03-14,Google Ads,172.56,9581,194,7
CAMP04017,LumaStyle_MetaAds_202603,2026-03-14,Meta Ads,282.79,18950,163,9
CAMP04018,LumaStyle_Email_202603,2026-03-14,Email,34.15,3723,718,18
CAMP04019,LumaStyle_Organic_202603,2026-03-14,Organic,0.0,6152,174,3
CAMP04020,LumaStyle_Referral_202603,2026-03-14,Referral,0.0,725,57,4
CAMP04021,LumaStyle_GoogleAds_202603,2026-03-15,Google Ads,285.18,12011,204,5
CAMP04022,LumaStyle_MetaAds_202603,2026-03-15,Meta Ads,412.52,31053,298,9
CAMP04023,LumaStyle_Email_202603,2026-03-15,Email,65.83,3858,697,8
CAMP04024,LumaStyle_Organic_202603,2026-03-15,Organic,0.0,7714,209,3
CAMP04025,LumaStyle_Referral_202603,2026-03-15,Referral,0.0,1312,97,4
CAMP04026,LumaStyle_GoogleAds_202603,2026-03-16,Google Ads,287.34,14021,337,8
CAMP04027,LumaStyle_MetaAds_202603,2026-03-16,Meta Ads,406.13,24241,276,13
CAMP04028,LumaStyle_Email_202603,2026-03-16,Email,39.93,3733,604,7
CAMP04029,LumaStyle_Organic_202603,2026-03-16,Organic,0.0,5686,210,3
CAMP04030,LumaStyle_Referral_202603,2026-03-16,Referral,0.0,1459,141,8
CAMP04031,LumaStyle_GoogleAds_202603,2026-03-17,Google Ads,471.91,27185,713,21
CAMP04032,LumaStyle_MetaAds_202603,2026-03-17,Meta Ads,209.64,13191,211,14
CAMP04033,LumaStyle_Email_202603,2026-03-17,Email,22.43,2260,444,6
CAMP04034,LumaStyle_Organic_202603,2026-03-17,Organic,0.0,5299,143,2
CAMP04035,LumaStyle_Referral_202603,2026-03-17,Referral,0.0,1781,212,14
CAMP04036,LumaStyle_GoogleAds_202603,2026-03-18,Google Ads,228.3,10975,326,7
CAMP04037,LumaStyle_MetaAds_202603,2026-03-18,Meta Ads,221.02,12937,112,5
CAMP04038,LumaStyle_Email_202603,2026-03-18,Email,32.7,2732,326,4
CAMP04039,LumaStyle_Organic_202603,2026-03-18,Organic,0.0,4550,181,3
CAMP04040,LumaStyle_Referral_202603,2026-03-18,Referral,0.0,735,87,5
CAMP04041,LumaStyle_GoogleAds_202603,2026-03-19,Google Ads,487.55,26997,470,22
CAMP04042,LumaStyle_MetaAds_202603,2026-03-19,Meta Ads,118.06,8811,176,10
CAMP04043,LumaStyle_Email_202603,2026-03-19,Email,23.01,3641,587,12
CAMP04044,LumaStyle_Organic_202603,2026-03-19,Organic,0.0,6505,208,2
CAMP04045,LumaStyle_Referral_202603,2026-03-19,Referral,0.0,1562,146,8
CAMP04046,LumaStyle_GoogleAds_202603,2026-03-20,Google Ads,184.85,8299,206,7
CAMP04047,LumaStyle_MetaAds_202603,2026-03-20,Meta Ads,360.9,25530,280,8
CAMP04048,LumaStyle_Email_202603,2026-03-20,Email,61.63,2130,414,6
CAMP04049,LumaStyle_Organic_202603,2026-03-20,Organic,0.0,4980,115,1
CAMP04050,LumaStyle_Referral_202603,2026-03-20,Referral,0.0,1202,63,4
CAMP04051,LumaStyle_GoogleAds_202603,2026-03-21,Google Ads,351.42,14755,454,9
CAMP04052,LumaStyle_MetaAds_202603,2026-03-21,Meta Ads,411.21,32315,507,16
CAMP04053,LumaStyle_Email_202603,2026-03-21,Email,78.96,4342,942,22
CAMP04054,LumaStyle_Organic_202603,2026-03-21,Organic,0.0,4226,163,4
CAMP04055,LumaStyle_Referral_202603,2026-03-21,Referral,0.0,1784,188,8
CAMP04056,LumaStyle_GoogleAds_202603,2026-03-22,Google Ads,307.05,13403,235,10
CAMP04057,LumaStyle_MetaAds_202603,2026-03-22,Meta Ads,434.21,33159,365,18
CAMP04058,LumaStyle_Email_202603,2026-03-22,Email,26.78,2219,250,6
CAMP04059,LumaStyle_Organic_202603,2026-03-22,Organic,0.0,3519,123,3
CAMP04060,LumaStyle_Referral_202603,2026-03-22,Referral,0.0,951,92,4
CAMP04061,LumaStyle_GoogleAds_202603,2026-03-23,Google Ads,164.23,8230,166,4
CAMP04062,LumaStyle_MetaAds_202603,2026-03-23,Meta Ads,335.6,26320,288,19
CAMP04063,LumaStyle_Email_202603,2026-03-23,Email,38.84,2768,572,8
CAMP04064,LumaStyle_Organic_202603,2026-03-23,Organic,0.0,6881,181,4
CAMP04065,LumaStyle_Referral_202603,2026-03-23,Referral,0.0,1167,112,8
CAMP04066,LumaStyle_GoogleAds_202603,2026-03-24,Google Ads,462.8,23505,562,22
CAMP04067,LumaStyle_MetaAds_202603,2026-03-24,Meta Ads,303.63,19150,189,7
CAMP04068,LumaStyle_Email_202603,2026-03-24,Email,70.41,3747,760,10
CAMP04069,LumaStyle_Organic_202603,2026-03-24,Organic,0.0,6740,224,3
CAMP04070,LumaStyle_Referral_202603,2026-03-24,Referral,0.0,818,95,4
CAMP04071,LumaStyle_GoogleAds_202603,2026-03-25,Google Ads,181.37,10455,249,7
CAMP04072,LumaStyle_MetaAds_202603,2026-03-25,Meta Ads,421.04,30517,563,30
CAMP04073,LumaStyle_Email_202603,2026-03-25,Email,67.86,3738,756,14
CAMP04074,LumaStyle_Organic_202603,2026-03-25,Organic,0.0,4798,135,3
CAMP04075,LumaStyle_Referral_202603,2026-03-25,Referral,0.0,744,76,3
CAMP04076,LumaStyle_GoogleAds_202603,2026-03-26,Google Ads,469.75,20931,454,19
CAMP04077,LumaStyle_MetaAds_202603,2026-03-26,Meta Ads,121.13,8983,135,4
CAMP04078,LumaStyle_Email_202603,2026-03-26,Email,49.07,3512,523,14
CAMP04079,LumaStyle_Organic_202603,2026-03-26,Organic,0.0,3045,116,2
CAMP04080,LumaStyle_Referral_202603,2026-03-26,Referral,0.0,1859,155,7
CAMP04081,LumaStyle_GoogleAds_202603,2026-03-27,Google Ads,173.87,8630,269,11
CAMP04082,LumaStyle_MetaAds_202603,2026-03-27,Meta Ads,397.61,29935,564,31
CAMP04083,LumaStyle_Email_202603,2026-03-27,Email,64.5,4599,890,12
CAMP04084,LumaStyle_Organic_202603,2026-03-27,Organic,0.0,5253,174,4
CAMP04085,LumaStyle_Referral_202603,2026-03-27,Referral,0.0,1655,108,6
CAMP04086,LumaStyle_GoogleAds_202603,2026-03-28,Google Ads,489.48,26098,621,17
CAMP04087,LumaStyle_MetaAds_202603,2026-03-28,Meta Ads,130.5,6744,88,5
CAMP04088,LumaStyle_Email_202603,2026-03-28,Email,31.83,3583,566,16
CAMP04089,LumaStyle_Organic_202603,2026-03-28,Organic,0.0,3138,105,2
CAMP04090,LumaStyle_Referral_202603,2026-03-28,Referral,0.0,1564,176,12
CAMP04091,LumaStyle_GoogleAds_202603,2026-03-29,Google Ads,309.28,16184,485,11
CAMP04092,LumaStyle_MetaAds_202603,2026-03-29,Meta Ads,280.86,16081,138,5
CAMP04093,LumaStyle_Email_202603,2026-03-29,Email,66.8,2907,516,13
CAMP04094,LumaStyle_Organic_202603,2026-03-29,Organic,0.0,3288,66,1
CAMP04095,LumaStyle_Referral_202603,2026-03-29,Referral,0.0,629,48,3
CAMP04096,LumaStyle_GoogleAds_202603,2026-03-30,Google Ads,305.71,17856,364,10
CAMP04097,LumaStyle_MetaAds_202603,2026-03-30,Meta Ads,296.94,16327,162,5
CAMP04098,LumaStyle_Email_202603,2026-03-30,Email,74.89,3785,762,14
CAMP04099,LumaStyle_Organic_202603,2026-03-30,Organic,0.0,6442,131,3
CAMP04100,LumaStyle_Referral_202603,2026-03-30,Referral,0.0,1329,89,6
CAMP04101,LumaStyle_GoogleAds_202603,2026-03-31,Google Ads,242.36,10471,267,12
CAMP04102,LumaStyle_MetaAds_202603,2026-03-31,Meta Ads,348.65,21690,307,9
CAMP04103,LumaStyle_Email_202603,2026-03-31,Email,31.74,2790,564,14
CAMP04104,LumaStyle_Organic_202603,2026-03-31,Organic,0.0,6008,183,3
CAMP04105,LumaStyle_Referral_202603,2026-03-31,Referral,0.0,597,49,2
CAMP04106,LumaStyle_GoogleAds_202604,2026-04-01,Google Ads,304.15,14307,283,6
CAMP04107,LumaStyle_MetaAds_202604,2026-04-01,Meta Ads,335.68,23185,225,11
CAMP04108,LumaStyle_Email_202604,2026-04-01,Email,41.7,3375,399,7
CAMP04109,LumaStyle_Organic_202604,2026-04-01,Organic,0.0,5167,157,3
CAMP04110,LumaStyle_Referral_202604,2026-04-01,Referral,0.0,945,86,5
CAMP04111,LumaStyle_GoogleAds_202604,2026-04-02,Google Ads,390.64,20515,475,11
CAMP04112,LumaStyle_MetaAds_202604,2026-04-02,Meta Ads,347.39,27316,411,17
CAMP04113,LumaStyle_Email_202604,2026-04-02,Email,33.81,2233,310,8
CAMP04114,LumaStyle_Organic_202604,2026-04-02,Organic,0.0,3644,102,3
CAMP04115,LumaStyle_Referral_202604,2026-04-02,Referral,0.0,878,63,5
CAMP04116,LumaStyle_GoogleAds_202604,2026-04-03,Google Ads,275.84,14085,433,15
CAMP04117,LumaStyle_MetaAds_202604,2026-04-03,Meta Ads,424.73,33812,471,27
CAMP04118,LumaStyle_Email_202604,2026-04-03,Email,44.05,3988,627,14
CAMP04119,LumaStyle_Organic_202604,2026-04-03,Organic,0.0,7483,229,6
CAMP04120,LumaStyle_Referral_202604,2026-04-03,Referral,0.0,960,77,4
CAMP04121,LumaStyle_GoogleAds_202604,2026-04-04,Google Ads,420.04,16816,319,15
CAMP04122,LumaStyle_MetaAds_202604,2026-04-04,Meta Ads,224.83,17587,340,18
CAMP04123,LumaStyle_Email_202604,2026-04-04,Email,56.89,2546,353,3
CAMP04124,LumaStyle_Organic_202604,2026-04-04,Organic,0.0,3214,123,3
CAMP04125,LumaStyle_Referral_202604,2026-04-04,Referral,0.0,1386,88,5
CAMP04126,LumaStyle_GoogleAds_202604,2026-04-05,Google Ads,423.41,17204,440,17
CAMP04127,LumaStyle_MetaAds_202604,2026-04-05,Meta Ads,185.1,13303,253,11
CAMP04128,LumaStyle_Email_202604,2026-04-05,Email,77.96,4537,576,10
CAMP04129,LumaStyle_Organic_202604,2026-04-05,Organic,0.0,5600,117,1
CAMP04130,LumaStyle_Referral_202604,2026-04-05,Referral,0.0,929,80,3
CAMP04131,LumaStyle_GoogleAds_202604,2026-04-06,Google Ads,183.31,9521,238,9
CAMP04132,LumaStyle_MetaAds_202604,2026-04-06,Meta Ads,169.73,9121,92,3
CAMP04133,LumaStyle_Email_202604,2026-04-06,Email,36.66,2502,539,11
CAMP04134,LumaStyle_Organic_202604,2026-04-06,Organic,0.0,4283,106,2
CAMP04135,LumaStyle_Referral_202604,2026-04-06,Referral,0.0,811,50,2
CAMP04136,LumaStyle_GoogleAds_202604,2026-04-07,Google Ads,179.34,9520,204,4
CAMP04137,LumaStyle_MetaAds_202604,2026-04-07,Meta Ads,132.71,10163,100,5
CAMP04138,LumaStyle_Email_202604,2026-04-07,Email,41.62,4286,820,24
CAMP04139,LumaStyle_Organic_202604,2026-04-07,Organic,0.0,7281,209,2
CAMP04140,LumaStyle_Referral_202604,2026-04-07,Referral,0.0,1774,209,16
CAMP04141,LumaStyle_GoogleAds_202604,2026-04-08,Google Ads,371.73,19394,601,14
CAMP04142,LumaStyle_MetaAds_202604,2026-04-08,Meta Ads,443.3,29111,422,26
CAMP04143,LumaStyle_Email_202604,2026-04-08,Email,24.19,4644,521,14
CAMP04144,LumaStyle_Organic_202604,2026-04-08,Organic,0.0,7449,183,2
CAMP04145,LumaStyle_Referral_202604,2026-04-08,Referral,0.0,1777,151,7
CAMP04146,LumaStyle_GoogleAds_202604,2026-04-09,Google Ads,409.18,24240,412,15
CAMP04147,LumaStyle_MetaAds_202604,2026-04-09,Meta Ads,436.36,33594,381,15
CAMP04148,LumaStyle_Email_202604,2026-04-09,Email,51.36,2716,433,7
CAMP04149,LumaStyle_Organic_202604,2026-04-09,Organic,0.0,7333,164,4
CAMP04150,LumaStyle_Referral_202604,2026-04-09,Referral,0.0,1109,73,4
CAMP04151,LumaStyle_GoogleAds_202604,2026-04-10,Google Ads,220.64,11505,180,3
CAMP04152,LumaStyle_MetaAds_202604,2026-04-10,Meta Ads,160.9,10938,182,6
CAMP04153,LumaStyle_Email_202604,2026-04-10,Email,63.91,4493,474,5
CAMP04154,LumaStyle_Organic_202604,2026-04-10,Organic,0.0,5303,201,5
CAMP04155,LumaStyle_Referral_202604,2026-04-10,Referral,0.0,1299,86,3
CAMP04156,LumaStyle_GoogleAds_202604,2026-04-11,Google Ads,313.23,15000,285,6
CAMP04157,LumaStyle_MetaAds_202604,2026-04-11,Meta Ads,314.43,19551,376,12
CAMP04158,LumaStyle_Email_202604,2026-04-11,Email,57.01,2305,317,7
